OrderID,ProductCategory,ProductID,Supplier,OriginCountry,DestinationCity,ShippingMode,OrderDate,ShipDate,DeliveryDate,PromisedDate,OrderStatus,UnitsOrdered,UnitCost,UnitPrice,ManufacturingCost,TransportationCost,DamagedUnits,ReturnStatus,SatisfactionScore
10455,Electronics,Model-C260,Supplier A,USA,New York,Sea,9/7/2025,9/8/2025,10/3/2025,10/7/2025,Delivered,164,59.49,93.71,9756.36,292.69,0,No,5
10456,Home Goods,HG-723,Global Imports,Mexico,Los Angeles,Sea,5/18/2025,5/20/2025,6/19/2025,6/22/2025,Delivered,137,89.38,146.99,12245.06,367.35,0,No,5
10457,Apparel,SKU-1750,Supplier A,China,Chicago,Express,6/17/2025,6/19/2025,6/21/2025,6/23/2025,Delivered,247,34.46,65.99,8511.62,851.16,0,No,5
10458,Electronics,Model-E903,Supplier A,Vietnam,Houston,Air,1/5/2025,1/10/2025,1/17/2025,1/18/2025,Delivered,104,83.65,177.61,8699.6,652.47,0,No,5
10459,Home Goods,HG-792,Supplier B,Vietnam,Phoenix,Air,7/2/2024,7/7/2024,7/10/2024,7/13/2024,Delivered,66,134.07,298.12,8848.62,663.65,0,No,5
10460,Apparel,SKU-6533,Supplier A,China,New York,Air,2/29/2024,3/5/2024,3/10/2024,3/13/2024,Delivered,455,13.08,32.46,5951.4,446.36,0,No,5
10461,Apparel,SKU-8340,Supplier C,Vietnam,Los Angeles,Express,2/25/2025,3/1/2025,3/4/2025,3/6/2025,Delivered,484,20.69,39.66,10013.96,1001.4,0,No,5
10462,Apparel,SKU-8340,National Logistics,Vietnam,Chicago,Land,3/1/2025,3/6/2025,3/18/2025,3/19/2025,Delivered,203,40.19,85.18,8158.57,367.14,0,No,5
10463,Home Goods,HG-753,Supplier C,Vietnam,Houston,Air,5/30/2025,6/4/2025,,6/11/2025,Cancelled,111,53.03,102.92,5886.33,441.47,0,No,
10464,Home Goods,HG-753,National Logistics,USA,Phoenix,Land,8/22/2024,8/24/2024,9/4/2024,9/8/2024,Delivered,281,39.33,90,11051.73,497.33,15,No,3
10465,Apparel,SKU-2885,Global Imports,USA,New York,Air,11/19/2023,11/23/2023,11/29/2023,11/28/2023,Delayed,340,93.65,145.34,31841,2388.08,5,No,2
10466,Electronics,Model-D274,Global Imports,Vietnam,Los Angeles,Air,11/7/2024,11/12/2024,11/17/2024,11/18/2024,Delivered,409,76.6,121.48,31329.4,2349.71,0,No,5
10467,Apparel,SKU-7098,Supplier A,Mexico,Chicago,Air,8/3/2025,8/8/2025,8/15/2025,8/19/2025,Delivered,218,132.16,329.57,28810.88,2160.82,0,No,5
10468,Home Goods,HG-593,Global Imports,Vietnam,Houston,Land,11/29/2024,12/1/2024,12/8/2024,12/7/2024,Delayed,328,39.17,64.6,12847.76,578.15,0,Yes,3
10469,Apparel,SKU-7098,Supplier B,USA,Phoenix,Land,8/20/2024,8/22/2024,8/29/2024,9/1/2024,Delivered,311,55.41,109.72,17232.51,775.46,0,No,5
10470,Electronics,Model-D274,Global Imports,Germany,New York,Air,1/21/2024,1/26/2024,2/2/2024,2/3/2024,Delivered,88,96.69,238.06,8508.72,638.15,0,No,5
10471,Home Goods,HG-593,Supplier B,USA,Los Angeles,Express,11/24/2024,11/29/2024,12/1/2024,12/1/2024,Delivered,366,144.59,244.31,52919.94,5291.99,0,No,5
10472,Home Goods,HG-753,Global Imports,Mexico,Chicago,Sea,3/17/2025,3/19/2025,4/26/2025,4/29/2025,Delivered,74,62.01,106.71,4588.74,137.66,0,No,5
10473,Electronics,Model-B583,National Logistics,Mexico,Houston,Air,9/3/2024,9/4/2024,9/10/2024,9/12/2024,Delivered,471,73.03,131.39,34397.13,2579.78,0,No,5
10474,Apparel,SKU-8340,National Logistics,Germany,Phoenix,Sea,10/1/2024,10/5/2024,10/30/2024,10/30/2024,Delivered,279,115.36,220.04,32185.44,965.56,0,No,5
10475,Apparel,SKU-6533,Supplier B,Vietnam,New York,Sea,1/19/2024,1/22/2024,2/20/2024,2/20/2024,Delivered,388,114.58,230.2,44457.04,1333.71,0,No,5
10476,Home Goods,HG-723,Global Imports,Vietnam,Los Angeles,Air,5/17/2024,5/18/2024,5/24/2024,5/25/2024,Delivered,410,62.58,134.29,25657.8,1924.34,0,No,5
10477,Home Goods,HG-593,Supplier A,Germany,Chicago,Express,12/2/2023,12/6/2023,,12/10/2023,Cancelled,250,139.79,256.38,34947.5,3494.75,0,No,
10478,Home Goods,HG-753,Supplier A,Vietnam,Houston,Sea,9/11/2025,9/14/2025,10/15/2025,10/16/2025,Delivered,240,43.62,82.72,10468.8,314.06,0,No,5
10479,Apparel,SKU-6533,National Logistics,Vietnam,Phoenix,Air,10/16/2023,10/19/2023,10/25/2023,10/27/2023,Delivered,162,51.38,102.58,8323.56,624.27,0,No,5
10480,Electronics,Model-B583,Supplier C,China,New York,Air,4/8/2024,4/10/2024,4/14/2024,4/15/2024,Delivered,265,16.67,36.81,4417.55,331.32,0,No,5
10481,Electronics,Model-D274,Supplier A,Mexico,Los Angeles,Sea,2/4/2025,2/8/2025,3/15/2025,3/15/2025,Delivered,364,150.48,322.67,54774.72,1643.24,0,No,5
10482,Home Goods,HG-593,National Logistics,Mexico,Chicago,Air,9/27/2025,9/29/2025,10/1/2025,10/3/2025,Delivered,357,100.43,240.38,35853.51,2689.01,25,No,3
10483,Home Goods,HG-723,Supplier A,USA,Houston,Sea,6/14/2024,6/18/2024,7/16/2024,7/17/2024,Delivered,384,36.65,64.16,14073.6,422.21,0,No,5
10484,Electronics,Model-A897,National Logistics,China,Phoenix,Land,7/11/2024,7/16/2024,,7/21/2024,Cancelled,269,101.28,162.99,27244.32,1225.99,0,No,
10485,Apparel,SKU-1750,Supplier C,Germany,New York,Air,8/31/2024,9/2/2024,9/8/2024,9/9/2024,Delivered,376,118.36,198.68,44503.36,3337.75,0,No,5
10486,Apparel,SKU-7098,Supplier A,Vietnam,Los Angeles,Land,4/16/2024,4/21/2024,4/30/2024,4/29/2024,Delayed,229,139.4,338.34,31922.6,1436.52,9,No,2
10487,Electronics,Model-A897,Supplier C,Mexico,Chicago,Sea,2/13/2025,2/18/2025,3/23/2025,3/23/2025,Delivered,402,73.35,180.3,29486.7,884.6,16,No,3
10488,Apparel,SKU-2885,National Logistics,Vietnam,Houston,Air,11/10/2023,11/13/2023,11/16/2023,11/16/2023,Delivered,348,94.66,158.03,32941.68,2470.63,0,No,5
10489,Home Goods,HG-753,Global Imports,Vietnam,Phoenix,Land,8/21/2025,8/23/2025,8/30/2025,8/29/2025,Delayed,280,54.86,104.55,15360.8,691.24,0,No,4
10490,Home Goods,HG-593,National Logistics,Vietnam,New York,Air,7/21/2025,7/26/2025,8/1/2025,8/5/2025,Delivered,214,96.02,167.63,20548.28,1541.12,0,No,5
10491,Electronics,Model-E903,National Logistics,USA,Los Angeles,Express,3/14/2024,3/16/2024,3/17/2024,3/18/2024,Delivered,155,113.18,249.15,17542.9,1754.29,0,No,5
10492,Apparel,SKU-7098,Supplier B,Vietnam,Chicago,Express,11/7/2023,11/8/2023,11/10/2023,11/9/2023,Delayed,182,137.79,283.2,25077.78,2507.78,0,No,4
10493,Apparel,SKU-7098,Supplier B,Mexico,Houston,Sea,12/8/2023,12/12/2023,1/4/2024,1/7/2024,Delivered,91,41.07,71.14,3737.37,112.12,0,No,5
10494,Home Goods,HG-723,Global Imports,Germany,Phoenix,Land,2/14/2025,2/19/2025,2/24/2025,2/28/2025,Delivered,253,81,182.96,20493,922.19,0,No,5
10495,Apparel,SKU-6533,National Logistics,Germany,New York,Sea,12/22/2024,12/27/2024,,1/31/2025,Cancelled,58,122.36,238.89,7096.88,212.91,0,No,
10496,Apparel,SKU-1750,Supplier A,Vietnam,Los Angeles,Air,5/16/2024,5/19/2024,5/22/2024,5/23/2024,Delivered,454,44.46,103.76,20184.84,1513.86,18,No,3
10497,Apparel,SKU-6533,National Logistics,USA,Chicago,Express,7/19/2025,7/22/2025,7/24/2025,7/24/2025,Delivered,397,28.33,55.43,11247.01,1124.7,0,No,5
10498,Home Goods,HG-723,Supplier A,USA,Houston,Air,4/26/2024,4/28/2024,5/5/2024,5/7/2024,Delivered,448,124.62,281.3,55829.76,4187.23,0,No,5
10499,Apparel,SKU-1750,National Logistics,USA,Phoenix,Express,2/25/2025,2/27/2025,3/1/2025,3/1/2025,Delivered,247,24.63,56.18,6083.61,608.36,0,No,5
10500,Electronics,Model-A897,Supplier B,Vietnam,New York,Sea,11/20/2024,11/24/2024,12/25/2024,12/27/2024,Delivered,205,103.11,205.18,21137.55,634.13,0,No,5
10501,Apparel,SKU-1750,Supplier A,USA,Los Angeles,Sea,5/7/2024,5/11/2024,6/14/2024,6/18/2024,Delivered,492,122.41,301.45,60225.72,1806.77,0,No,5
10502,Apparel,SKU-1750,Supplier B,Vietnam,Chicago,Express,9/7/2025,9/11/2025,9/13/2025,9/17/2025,Delivered,55,34.42,67.49,1893.1,189.31,0,No,5
10503,Electronics,Model-D274,Global Imports,USA,Houston,Land,4/12/2024,4/15/2024,4/22/2024,4/24/2024,Delivered,195,132.64,299.35,25864.8,1163.92,0,No,5
10504,Apparel,SKU-8340,Supplier C,Vietnam,Phoenix,Express,9/27/2024,10/2/2024,10/4/2024,10/5/2024,Delivered,260,139,331.55,36140,3614,0,No,5
10505,Electronics,Model-A897,National Logistics,China,New York,Express,3/4/2024,3/9/2024,3/10/2024,3/14/2024,Delivered,261,61.74,97.04,16114.14,1611.41,0,No,5
10506,Apparel,SKU-7098,Global Imports,Vietnam,Los Angeles,Land,4/27/2024,5/1/2024,5/11/2024,5/12/2024,Delivered,116,106.01,175.66,12297.16,553.37,0,No,5
10507,Electronics,Model-D274,Global Imports,Vietnam,Chicago,Express,9/14/2025,9/19/2025,9/22/2025,9/24/2025,Delivered,417,44.89,108.43,18719.13,1871.91,0,No,5
10508,Electronics,Model-D274,National Logistics,Germany,Houston,Express,11/28/2023,11/29/2023,12/1/2023,12/1/2023,Delivered,74,88.1,145.35,6519.4,651.94,0,No,5
10509,Electronics,Model-D274,Supplier A,Mexico,Phoenix,Air,1/6/2024,1/9/2024,1/16/2024,1/18/2024,Delivered,419,46.35,78.46,19420.65,1456.55,0,No,5
10510,Apparel,SKU-1750,Global Imports,China,New York,Sea,6/1/2025,6/2/2025,,7/11/2025,Cancelled,378,67.82,125.48,25635.96,769.08,0,No,
10511,Electronics,Model-A897,National Logistics,Vietnam,Los Angeles,Sea,8/12/2024,8/15/2024,9/13/2024,9/13/2024,Delivered,118,17.46,39.64,2060.28,61.81,0,No,5
10512,Apparel,SKU-2885,Global Imports,Mexico,Chicago,Land,10/11/2024,10/13/2024,10/23/2024,10/27/2024,Delivered,117,40.22,66.51,4705.74,211.76,0,No,5
10513,Electronics,Model-C260,Supplier A,Mexico,Houston,Express,2/19/2025,2/21/2025,2/23/2025,2/22/2025,Delayed,395,110.67,166.91,43714.65,4371.47,0,No,4
10514,Home Goods,HG-723,Supplier A,China,Phoenix,Land,7/14/2024,7/18/2024,7/23/2024,7/27/2024,Delivered,430,47.69,77.25,20506.7,922.8,0,No,5
10515,Apparel,SKU-1750,Supplier A,USA,New York,Air,12/10/2024,12/15/2024,12/18/2024,12/22/2024,Delivered,218,25.26,41.04,5506.68,413,0,No,5
10516,Electronics,Model-B583,Supplier A,Vietnam,Los Angeles,Air,12/10/2023,12/14/2023,12/16/2023,12/16/2023,Delivered,360,95.37,236.11,34333.2,2574.99,0,No,5
10517,Apparel,SKU-6533,Supplier B,China,Chicago,Express,4/27/2025,5/1/2025,5/3/2025,5/6/2025,Delivered,486,98.63,150.41,47934.18,4793.42,0,No,5
10518,Electronics,Model-B583,Supplier A,China,Houston,Land,1/26/2025,1/28/2025,2/2/2025,2/2/2025,Delivered,173,14.27,24.56,2468.71,111.09,0,No,5
10519,Electronics,Model-E903,Global Imports,Vietnam,Phoenix,Land,12/15/2023,12/18/2023,12/25/2023,12/27/2023,Delivered,496,51.8,129.24,25692.8,1156.18,17,No,3
10520,Electronics,Model-D274,National Logistics,China,New York,Land,12/3/2024,12/8/2024,12/13/2024,12/17/2024,Delivered,297,16.01,37.19,4754.97,213.97,0,No,5
10521,Apparel,SKU-8340,Global Imports,Germany,Los Angeles,Express,7/8/2025,7/13/2025,7/16/2025,7/16/2025,Delivered,67,34.21,84.23,2292.07,229.21,0,No,5
10522,Home Goods,HG-871,Supplier C,Germany,Chicago,Air,10/13/2024,10/17/2024,10/20/2024,10/23/2024,Delivered,210,133.38,206.04,28009.8,2100.74,0,No,5
10523,Apparel,SKU-2885,Supplier A,China,Houston,Express,1/8/2025,1/13/2025,1/16/2025,1/16/2025,Delivered,128,30.57,54.11,3912.96,391.3,0,No,5
10524,Apparel,SKU-7098,National Logistics,Vietnam,Phoenix,Sea,12/9/2023,12/12/2023,,1/15/2024,Cancelled,354,139.34,273.74,49326.36,1479.79,0,No,
10525,Apparel,SKU-1750,Supplier B,Vietnam,New York,Sea,12/21/2023,12/24/2023,1/21/2024,1/22/2024,Delivered,262,23.97,45.79,6280.14,188.4,4,No,3
10526,Apparel,SKU-8340,Global Imports,Germany,Los Angeles,Sea,8/5/2024,8/10/2024,9/7/2024,9/6/2024,Delayed,216,35.22,81.8,7607.52,228.23,0,No,4
10527,Electronics,Model-C260,Supplier C,USA,Chicago,Express,6/4/2024,6/5/2024,6/8/2024,6/10/2024,Delivered,168,17.6,39.09,2956.8,295.68,0,No,5
10528,Electronics,Model-D274,Supplier A,Mexico,Houston,Air,7/31/2025,8/2/2025,8/8/2025,8/10/2025,Delivered,405,124.16,270.31,50284.8,3771.36,0,No,5
10529,Apparel,SKU-1750,Supplier B,China,Phoenix,Sea,5/30/2025,6/2/2025,7/9/2025,7/12/2025,Delivered,205,134.22,220.18,27515.1,825.45,0,No,5
10530,Apparel,SKU-2885,National Logistics,USA,New York,Sea,3/1/2025,3/5/2025,4/8/2025,4/7/2025,Delayed,354,86.69,181.09,30688.26,920.65,0,No,4
10531,Electronics,Model-D274,Supplier A,USA,Los Angeles,Sea,8/6/2025,8/8/2025,9/2/2025,9/6/2025,Delivered,311,132.96,318.03,41350.56,1240.52,15,No,3
10532,Home Goods,HG-723,Global Imports,Germany,Chicago,Air,6/21/2025,6/23/2025,6/27/2025,7/1/2025,Delivered,93,80.07,186.03,7446.51,558.49,0,No,5
10533,Home Goods,HG-792,Supplier A,Mexico,Houston,Air,5/21/2024,5/22/2024,,6/1/2024,Cancelled,400,127.97,218.7,51188,3839.1,0,No,
10534,Home Goods,HG-723,Supplier A,Germany,Phoenix,Air,11/8/2024,11/10/2024,11/17/2024,11/19/2024,Delivered,455,32.01,49.86,14564.55,1092.34,0,No,5
10535,Apparel,SKU-6533,Global Imports,Germany,New York,Air,3/11/2024,3/14/2024,3/17/2024,3/16/2024,Delayed,359,40.21,69.49,14435.39,1082.65,0,Yes,3
10536,Home Goods,HG-792,Supplier B,Germany,Los Angeles,Land,9/21/2025,9/24/2025,9/30/2025,9/29/2025,Delayed,313,107.68,246.07,33703.84,1516.67,0,No,4
10537,Electronics,Model-D274,Supplier C,Mexico,Chicago,Sea,8/29/2024,8/31/2024,9/29/2024,10/3/2024,Delivered,336,108.35,200.16,36405.6,1092.17,23,No,3
10538,Home Goods,HG-792,National Logistics,China,Houston,Air,7/27/2024,8/1/2024,8/8/2024,8/8/2024,Delivered,355,88.84,182.8,31538.2,2365.37,0,No,5
10539,Apparel,SKU-8340,Supplier A,Vietnam,Phoenix,Air,8/14/2024,8/16/2024,8/21/2024,8/21/2024,Delivered,395,97.86,230.31,38654.7,2899.1,0,No,5
10540,Electronics,Model-B583,National Logistics,Mexico,New York,Air,6/17/2024,6/20/2024,6/24/2024,6/27/2024,Delivered,219,40.23,79.13,8810.37,660.78,0,No,5
10541,Electronics,Model-A897,Global Imports,Vietnam,Los Angeles,Sea,4/14/2025,4/17/2025,5/21/2025,5/21/2025,Delivered,325,35.63,64.63,11579.75,347.39,0,No,5
10542,Electronics,Model-D274,Supplier B,Germany,Chicago,Land,6/15/2025,6/18/2025,6/29/2025,6/30/2025,Delivered,83,28.12,45.65,2333.96,105.03,0,No,5
10543,Electronics,Model-B583,Supplier C,China,Houston,Sea,6/26/2024,6/30/2024,7/28/2024,7/31/2024,Delivered,471,23.33,36.91,10988.43,329.65,0,No,5
10544,Home Goods,HG-723,Supplier B,Germany,Phoenix,Express,4/5/2025,4/6/2025,4/9/2025,4/10/2025,Delivered,474,117.02,194.05,55467.48,5546.75,0,No,5
10545,Electronics,Model-A897,Supplier A,USA,New York,Express,10/6/2025,10/7/2025,10/8/2025,10/12/2025,Delivered,382,59.96,112.04,22904.72,2290.47,0,No,5
10546,Apparel,SKU-6533,National Logistics,Vietnam,Los Angeles,Air,5/28/2024,6/2/2024,6/8/2024,6/8/2024,Delivered,166,66.09,155.12,10970.94,822.82,0,No,5
10547,Home Goods,HG-723,National Logistics,Mexico,Chicago,Sea,1/1/2025,1/3/2025,2/11/2025,2/10/2025,Delayed,478,95.97,184.29,45873.66,1376.21,0,No,4
10548,Electronics,Model-D274,Global Imports,Mexico,Houston,Land,12/23/2024,12/28/2024,1/5/2025,1/9/2025,Delivered,450,12.68,26.29,5706,256.77,1,No,3
10549,Home Goods,HG-723,Supplier B,USA,Phoenix,Sea,6/24/2024,6/29/2024,8/7/2024,8/10/2024,Delivered,475,65.08,103.52,30913,927.39,0,No,5
10550,Home Goods,HG-593,Global Imports,Vietnam,New York,Land,12/31/2023,1/1/2024,1/9/2024,1/13/2024,Delivered,487,26.64,50.97,12973.68,583.82,0,No,5
10551,Electronics,Model-A897,National Logistics,Germany,Los Angeles,Sea,10/20/2023,10/21/2023,11/20/2023,11/20/2023,Delivered,436,13.62,28.59,5938.32,178.15,16,Yes,2
10552,Apparel,SKU-8340,National Logistics,China,Chicago,Sea,6/25/2024,6/27/2024,7/30/2024,8/1/2024,Delivered,420,117.15,260.41,49203,1476.09,0,No,5
10553,Home Goods,HG-792,Global Imports,China,Houston,Sea,7/26/2025,7/31/2025,9/7/2025,9/10/2025,Delivered,333,79.46,183.9,26460.18,793.81,0,No,5
10554,Electronics,Model-B583,Supplier B,Mexico,Phoenix,Air,6/29/2024,7/3/2024,7/5/2024,7/6/2024,Delivered,287,102.96,187.53,29549.52,2216.21,0,No,5
10555,Home Goods,HG-723,Global Imports,China,New York,Sea,5/6/2024,5/8/2024,6/10/2024,6/9/2024,Delayed,177,148.72,366.78,26323.44,789.7,0,No,4
10556,Electronics,Model-D274,National Logistics,China,Los Angeles,Sea,9/27/2024,9/29/2024,10/25/2024,10/29/2024,Delivered,410,74.36,145.83,30487.6,914.63,0,No,5
10557,Electronics,Model-D274,Supplier C,Mexico,Chicago,Land,8/8/2025,8/11/2025,8/21/2025,8/20/2025,Delayed,471,60.62,118.49,28552.02,1284.84,0,No,4
10558,Apparel,SKU-2885,Supplier A,China,Houston,Sea,1/17/2024,1/21/2024,,2/22/2024,Cancelled,76,35.84,64.82,2723.84,81.72,0,No,
10559,Apparel,SKU-6533,Global Imports,USA,Phoenix,Express,10/5/2024,10/6/2024,10/8/2024,10/12/2024,Delivered,190,93.3,174.74,17727,1772.7,0,No,5
10560,Apparel,SKU-1750,Global Imports,Germany,New York,Air,8/11/2024,8/14/2024,8/20/2024,8/23/2024,Delivered,313,124.82,264.99,39068.66,2930.15,12,Yes,2
10561,Home Goods,HG-871,Global Imports,USA,Los Angeles,Express,6/29/2024,6/30/2024,7/3/2024,7/5/2024,Delivered,197,14.37,28.88,2830.89,283.09,0,No,5
10562,Electronics,Model-C260,Supplier B,Mexico,Chicago,Air,1/26/2025,1/29/2025,,2/3/2025,Cancelled,375,87.91,148.34,32966.25,2472.47,0,No,
10563,Home Goods,HG-593,Supplier B,USA,Houston,Air,12/20/2024,12/21/2024,12/26/2024,12/27/2024,Delivered,347,113.09,259.98,39242.23,2943.17,0,No,5
10564,Home Goods,HG-723,Supplier A,USA,Phoenix,Express,9/22/2025,9/23/2025,9/24/2025,9/24/2025,Delivered,441,87.83,175.88,38733.03,3873.3,0,No,5
10565,Electronics,Model-A897,Supplier B,USA,New York,Air,8/29/2024,9/1/2024,9/6/2024,9/6/2024,Delivered,258,12.02,24.16,3101.16,232.59,0,No,5
10566,Home Goods,HG-792,National Logistics,Vietnam,Los Angeles,Sea,8/20/2024,8/25/2024,9/23/2024,9/24/2024,Delivered,256,62.58,129,16020.48,480.61,8,No,3
10567,Electronics,Model-C260,Supplier B,USA,Chicago,Sea,12/9/2024,12/11/2024,1/15/2025,1/15/2025,Delivered,373,46.7,97.61,17419.1,522.57,0,No,5
10568,Home Goods,HG-792,Supplier B,Germany,Houston,Sea,7/1/2024,7/2/2024,7/25/2024,7/28/2024,Delivered,133,33.17,65.06,4411.61,132.35,0,No,5
10569,Home Goods,HG-871,Supplier B,Germany,Phoenix,Air,7/4/2025,7/9/2025,7/12/2025,7/11/2025,Delayed,364,109.06,255.78,39697.84,2977.34,0,Yes,3
10570,Apparel,SKU-6533,Supplier B,USA,New York,Express,3/26/2024,3/27/2024,3/30/2024,3/29/2024,Delayed,127,64.28,155.35,8163.56,816.36,0,Yes,3
10571,Home Goods,HG-723,Supplier A,Mexico,Los Angeles,Express,9/26/2024,10/1/2024,10/4/2024,10/7/2024,Delivered,322,51.24,94.7,16499.28,1649.93,0,No,5
10572,Electronics,Model-A897,Supplier B,Vietnam,Chicago,Express,10/12/2023,10/16/2023,10/18/2023,10/21/2023,Delivered,206,121.61,275.13,25051.66,2505.17,0,No,5
10573,Apparel,SKU-7098,National Logistics,Germany,Houston,Land,8/3/2024,8/7/2024,8/14/2024,8/17/2024,Delivered,402,128.88,312.13,51809.76,2331.44,0,No,5
10574,Apparel,SKU-6533,Global Imports,USA,Phoenix,Land,12/29/2024,12/30/2024,1/7/2025,1/9/2025,Delivered,271,66.03,106.56,17894.13,805.24,0,No,5
10575,Home Goods,HG-723,National Logistics,Mexico,New York,Land,11/6/2024,11/10/2024,11/18/2024,11/22/2024,Delivered,157,66.29,109.91,10407.53,468.34,0,No,5
10576,Electronics,Model-C260,Supplier A,China,Los Angeles,Land,1/12/2025,1/17/2025,1/22/2025,1/25/2025,Delivered,68,123.5,292.66,8398,377.91,0,No,5
10577,Home Goods,HG-792,National Logistics,China,Chicago,Air,7/16/2025,7/18/2025,7/24/2025,7/28/2025,Delivered,264,114.54,184.49,30238.56,2267.89,0,No,5
10578,Home Goods,HG-792,Global Imports,USA,Houston,Express,4/12/2025,4/17/2025,4/19/2025,4/22/2025,Delivered,100,149.11,332.53,14911,1491.1,0,No,5
10579,Electronics,Model-D274,Supplier A,Mexico,Phoenix,Express,6/30/2025,7/5/2025,7/6/2025,7/7/2025,Delivered,108,136.5,233.48,14742,1474.2,0,No,5
10580,Apparel,SKU-7098,Supplier A,China,New York,Land,8/25/2024,8/26/2024,8/31/2024,8/30/2024,Delayed,103,104.56,200.33,10769.68,484.64,0,No,4
10581,Apparel,SKU-2885,Global Imports,China,Los Angeles,Sea,10/31/2024,11/4/2024,12/3/2024,12/7/2024,Delivered,494,49.99,115.86,24695.06,740.85,0,No,5
10582,Apparel,SKU-6533,National Logistics,China,Chicago,Sea,3/26/2024,3/31/2024,5/7/2024,5/10/2024,Delivered,272,144.99,355.36,39437.28,1183.12,0,No,5
10583,Home Goods,HG-753,Global Imports,Mexico,Houston,Sea,5/27/2024,5/31/2024,6/26/2024,6/27/2024,Delivered,60,84.65,200.52,5079,152.37,0,No,5
10584,Home Goods,HG-723,Supplier B,USA,Phoenix,Air,2/3/2024,2/4/2024,,2/13/2024,Cancelled,163,119.29,206.96,19444.27,1458.32,0,No,
10585,Apparel,SKU-2885,Supplier B,Vietnam,New York,Air,3/22/2024,3/25/2024,,4/1/2024,Cancelled,456,111.45,191.19,50821.2,3811.59,0,No,
10586,Electronics,Model-D274,National Logistics,Mexico,Los Angeles,Air,7/24/2025,7/26/2025,7/30/2025,8/3/2025,Delivered,71,63.5,98.62,4508.5,338.14,0,No,5
10587,Apparel,SKU-6533,Supplier A,Vietnam,Chicago,Land,6/18/2025,6/19/2025,6/30/2025,7/3/2025,Delivered,190,78.89,168.48,14989.1,674.51,0,No,5
10588,Apparel,SKU-6533,National Logistics,USA,Houston,Land,7/13/2025,7/16/2025,7/26/2025,7/26/2025,Delivered,449,15.06,36.77,6761.94,304.29,0,No,5
10589,Electronics,Model-B583,National Logistics,Mexico,Phoenix,Express,8/22/2025,8/27/2025,8/28/2025,8/28/2025,Delivered,490,52.82,124.53,25881.8,2588.18,0,No,5
10590,Apparel,SKU-6533,Supplier B,Vietnam,New York,Air,2/6/2024,2/9/2024,2/13/2024,2/13/2024,Delivered,199,22.31,38.25,4439.69,332.98,0,No,5
10591,Home Goods,HG-871,Supplier B,China,Los Angeles,Land,6/15/2024,6/18/2024,6/23/2024,6/22/2024,Delayed,350,146.74,311.7,51359,2311.16,0,No,4
10592,Apparel,SKU-6533,National Logistics,Mexico,Chicago,Land,8/5/2025,8/10/2025,8/21/2025,8/22/2025,Delivered,414,142.03,288.86,58800.42,2646.02,0,No,5
10593,Home Goods,HG-871,Supplier C,USA,Houston,Land,4/28/2024,5/2/2024,5/9/2024,5/8/2024,Delayed,186,126.14,272.4,23462.04,1055.79,0,No,4
10594,Home Goods,HG-871,Supplier A,China,Phoenix,Land,1/6/2025,1/9/2025,1/20/2025,1/20/2025,Delivered,485,21.58,33.06,10466.3,470.98,0,No,5
10595,Apparel,SKU-8340,Global Imports,Germany,New York,Land,9/23/2024,9/26/2024,10/2/2024,10/4/2024,Delivered,101,139.91,262.44,14130.91,635.89,0,No,5
10596,Home Goods,HG-792,National Logistics,Vietnam,Los Angeles,Sea,6/11/2025,6/12/2025,7/15/2025,7/18/2025,Delivered,282,143.66,253.09,40512.12,1215.36,5,Yes,2
10597,Electronics,Model-D274,Supplier C,Mexico,Chicago,Air,1/3/2025,1/4/2025,,1/8/2025,Cancelled,426,142.03,340.34,60504.78,4537.86,0,No,
10598,Electronics,Model-C260,Global Imports,China,Houston,Sea,7/27/2024,7/29/2024,8/20/2024,8/21/2024,Delivered,115,138.1,209.84,15881.5,476.44,0,No,5
10599,Apparel,SKU-2885,Supplier A,China,Phoenix,Land,11/16/2023,11/20/2023,11/30/2023,12/4/2023,Delivered,161,45.04,96.95,7251.44,326.31,0,No,5
10600,Apparel,SKU-6533,Supplier C,USA,New York,Air,11/5/2024,11/9/2024,11/16/2024,11/16/2024,Delivered,496,38.67,61.85,19180.32,1438.52,0,No,5
10601,Apparel,SKU-1750,Global Imports,China,Los Angeles,Land,11/28/2023,11/30/2023,12/6/2023,12/7/2023,Delivered,266,46.95,95.43,12488.7,561.99,0,No,5
10602,Home Goods,HG-593,Global Imports,Germany,Chicago,Air,10/27/2024,11/1/2024,11/6/2024,11/10/2024,Delivered,93,59.92,106.89,5572.56,417.94,4,Yes,2
10603,Apparel,SKU-8340,Global Imports,Mexico,Houston,Express,11/30/2023,12/4/2023,12/6/2023,12/7/2023,Delivered,233,49.61,112.41,11559.13,1155.91,0,No,5
10604,Electronics,Model-C260,Supplier A,Mexico,Phoenix,Sea,2/5/2025,2/9/2025,3/1/2025,3/2/2025,Delivered,324,133.59,242.28,43283.16,1298.49,0,No,5
10605,Electronics,Model-B583,Supplier C,Vietnam,New York,Express,1/27/2024,1/31/2024,2/1/2024,2/4/2024,Delivered,499,34.86,83.8,17395.14,1739.51,0,No,5
10606,Electronics,Model-B583,Supplier A,Vietnam,Los Angeles,Sea,5/29/2025,6/1/2025,7/10/2025,7/14/2025,Delivered,300,103.23,251.37,30969,929.07,0,No,5
